Humidity;Temperature;Machine1,RawMaterialFeederParameter,U,Actual;Machine1,Zone1Temperature,C,Actual;Machine1,Zone2Temperature,C,Actual;Machine1,MotorAmperage,U,Actual;Machine1,MotorRPM,C,Actual;Machine1,MaterialPressure,U,Actual;Machine1,MaterialTemperature,U,Actual;Machine1,ExitZoneTemperature,C,Actual;Machine2,RawMaterial,Property1;Machine2,RawMaterial,Property2;Machine2,RawMaterial,Property3;Machine2,RawMaterial,Property4;Machine2,RawMaterialFeederParameter,U,Actual;Machine2,Zone1Temperature,C,Actual;Machine2,Zone2Temperature,C,Actual;Machine2,MotorAmperage,U,Actual;Machine2,MotorRPM,C,Actual;Machine2,MaterialPressure,U,Actual;Machine2,MaterialTemperature,U,Actual;Machine2,ExitZoneTemperature,C,Actual;Machine3,RawMaterialFeederParameter,U,Actual;Machine3,Zone1Temperature,C,Actual;Machine3,Zone2Temperature,C,Actual;Machine3,MotorAmperage,U,Actual;Machine3,MotorRPM,C,Actual;Machine3,MaterialPressure,U,Actual;Machine3,MaterialTemperature,U,Actual;Machine3,ExitZoneTemperature,C,Actual;FirstStage,CombinerOperation,Temperature1,U,Actual;FirstStage,CombinerOperation,Temperature2,U,Actual;FirstStage,CombinerOperation,Temperature3,C,Actual;Delta KC1;Delta KC2;Delta KC3;Delta KC4;Delta KC5;Delta KC6;Delta KC7;Delta KC8;Delta KC9;Delta KC10;Delta KC11;Delta KC12
1;0;0.91512173064566;0.799999999999983;0.928571428571423;0.119690011481056;0.624999999999997;0.422318125770653;0.0526315789473692;1;0;0;1;1;0.584106201127478;0.0416666666666683;0.689655172413793;0.50222222222222;0.230769230769224;0.721295855169129;0.057142857142858;0.777777777777774;0.589446466194216;0.499999999999991;0.833333333333321;0.527652733118971;0.555555555555554;0.859154929577464;0.0128205128205121;0.666666666666635;0.07142857142857;0.974051896207585;0.666666666666659;0.0961538461538462;0.793225123500353;0.809968847352025;0.92727272727273;0.102702702702703;0;0.953177257525083;0.529411764705882;0;0.02;0.833333333333333;0.11764705882353
1;0;0.902627382850615;0.799999999999983;0.928571428571423;0.123421354764638;0.624999999999997;0.704685573366214;0.0526315789473692;1;0;0;1;1;0.537825059101655;0.0555555555555643;0.741379310344829;0.613333333333331;0.615384615384612;0.910909957122439;0.0428571428571445;0.777777777777774;0.682149013598927;0.499999999999991;0.833333333333321;0.515434083601286;0.5;0.881906825568797;0.025641025641026;0.666666666666635;0.07142857142857;0.970059880239521;0.5;0.0961538461538462;0.793225123500353;0.809968847352025;0.92727272727273;0.102702702702703;0;0.953177257525083;0.529411764705882;0;0.02;0.833333333333333;0.11764705882353
1;0;0.908612770413385;1;0.928571428571423;0.092422502870264;0.624999999999997;0.478216193999178;0.0526315789473692;1;0;0;1;1;0.437352245862884;0;0.689655172413793;0.417777777777777;0.461538461538463;0.971414959504526;0.057142857142858;0.777777777777774;0.551043861329247;0.499999999999991;0.833333333333321;0.631189710610933;0.425925925925924;0.852654387865656;0.025641025641026;0.666666666666635;0.07142857142857;0.972055888223553;0.5;0.0384615384615385;0.79181369089626;0.819314641744548;0.963636363636365;0.102702702702703;0;0.903010033444816;0.352941176470586;0.0624999999999958;0.00500000000000011;0.811111111111111;0.0392156862745098
1;0;0.897344058640139;1;0.928571428571423;0.0964408725602755;0.375000000000003;0.652075626798191;0.0789473684210519;1;0;0;1;1;0.562284051645754;0.0972222222222326;0.663793103448274;0.528888888888888;0.692307692307687;0.66793711291091;0.0428571428571445;0.777777777777774;0.575081402030263;0.625000000000002;0.833333333333321;0.396784565916398;0.666666666666667;0.855362946912242;0.025641025641026;0.666666666666635;0.07142857142857;0.966067864271457;0.5;0.0384615384615385;0.79181369089626;0.819314641744548;0.963636363636365;0.102702702702703;0;0.903010033444816;0.352941176470586;0.0624999999999958;0.00500000000000011;0.811111111111111;0.0392156862745098
1;0;0.910266784073871;1;0.928571428571423;0.100172215843858;0.375000000000003;0.636251541307028;0.0789473684210519;1;0;0;1;1;0.514911802145845;0.0555555555555643;0.646551724137933;0.613333333333331;0.307692307692299;0.630776560266794;0.057142857142858;0.777777777777774;0.519249185979697;0.625000000000002;0.833333333333321;0.301607717041801;0.518518518518518;0.88136511375948;0.025641025641026;0.666666666666635;0.07142857142857;0.970059880239521;0.5;0.0384615384615385;0.79181369089626;0.819314641744548;0.963636363636365;0.102702702702703;0;0.903010033444816;0.352941176470586;0.0624999999999958;0.00500000000000011;0.811111111111111;0.0392156862745098
1;0;0.915645303315167;1;0.928571428571423;0.107921928817451;0.375000000000003;0.746814632141389;0.0789473684210519;1;0;0;1;1;0.293871613020549;0.0833333333333366;0.65517241379311;0.528888888888888;0.692307692307687;0.847546450690804;0.0714285714285714;0.666666666666669;0.635606205707719;0.625000000000002;0.833333333333321;0.657877813504823;0.666666666666667;0.83911159263272;0.025641025641026;0.666666666666635;0.107142857142856;0.966067864271457;0.5;0.0192307692307692;0.792519407198306;0.813084112149533;1;0.0945945945945946;0;0.903010033444816;0;0.0833333333333311;0.01;0.766666666666667;0.0784313725490197
1;0;0.910659463576001;1;0.928571428571423;0.123421354764638;0.375000000000003;0.413686806411837;0.0789473684210519;1;0;0;1;1;0.232042189488998;0.0416666666666683;0.65517241379311;0.475555555555553;0.769230769230762;0.924249642686994;0.057142857142858;0.666666666666669;0.258954223328864;0.625000000000002;0.833333333333321;0.816077170418007;0.444444444444446;0.87703141928494;0.025641025641026;0.666666666666635;0.107142857142856;0.976047904191617;0.5;0.0192307692307692;0.792519407198306;0.813084112149533;1;0.0945945945945946;0;0.903010033444816;0;0.0833333333333311;0.01;0.766666666666667;0.0784313725490197
1;0;0.90034270211095;1;0.928571428571423;0.0964408725602755;0.375000000000003;0.519934237566789;0.0789473684210519;1;0;0;1;1;0.486633933442444;0.0833333333333366;0.560344827586201;0.555555555555556;0.615384615384612;0.787041448308719;0.0714285714285714;0.666666666666669;0.640394560429037;0.749999999999996;0.833333333333321;0.617041800643087;0.685185185185185;0.839653304442036;0.025641025641026;0.666666666666635;0.107142857142856;0.986027944111777;0.666666666666659;0.0576923076923077;0.794636556104446;0.809968847352025;1;0.0945945945945946;0;0.959866220735786;0.411764705882352;0.166666666666664;0.06;0.788888888888889;0.0392156862745098
1;0;0.788429044003903;1;0.928571428571423;0.0849598163030999;0.624999999999997;0.524660912453761;0.105263157894738;1;0;0;1;1;0.625386433897072;0.0416666666666683;0.54310344827586;0.666666666666667;0.615384615384612;0.7336827060505;0.0714285714285714;0.555555555555556;0.505650258571155;0.749999999999996;0.833333333333321;0.683601286173634;0.62962962962963;0.838569880823401;0.025641025641026;0.666666666666635;0.124999999999998;0.964071856287425;0.666666666666659;0.0576923076923077;0.794636556104446;0.809968847352025;1;0.0945945945945946;0;0.959866220735786;0.411764705882352;0.166666666666664;0.06;0.788888888888889;0.0392156862745098
1;0;0.913063138104191;1;0.928571428571423;0.0809414466130884;0.624999999999997;0.636251541307028;0.105263157894738;1;0;0;1;1;0.583378796144753;0.013888888888896;0.568965517241378;0.639999999999999;0.615384615384612;0.764649833253931;0.0714285714285714;0.555555555555556;0.605822639341122;0.749999999999996;0.833333333333321;0.454340836012862;0.444444444444446;0.839653304442036;0.025641025641026;0.666666666666635;0.124999999999998;0.976047904191617;0.666666666666659;0;0.78969654199012;0.825545171339564;0.98181818181818;0.108108108108108;0;0.889632107023411;0.411764705882352;0.104166666666669;0.0350000000000001;0.877777777777778;0
1;0;0.914110283443204;1;0.857142857142856;0.104190585533869;0.624999999999997;0.564323879983559;0.105263157894738;1;0;0;1;1;0.414620840152755;0.0833333333333366;0.54310344827586;0.391111111111109;0.15384615384615;0.909480705097665;0.0714285714285714;0.444444444444444;0.540030645470217;0.749999999999996;0.833333333333321;0.340192926045016;0.5;0.82827735644637;0.025641025641026;0.666666666666635;0.124999999999998;0.968063872255489;0.666666666666659;0;0.78969654199012;0.825545171339564;0.98181818181818;0.108108108108108;0;0.889632107023411;0.411764705882352;0.104166666666669;0.0350000000000001;0.877777777777778;0
1;0;0.915942787786478;1;0.857142857142856;0.107921928817451;0.375000000000003;0.7147554459515;0.105263157894738;1;0;0;1;1;0.491998545190035;0.013888888888896;0.474137931034482;0.475555555555553;0.692307692307687;0.949023344449738;0.0857142857142869;0.444444444444444;0.556119517333844;0.749999999999996;0.833333333333321;0.55144694533762;0.722222222222221;0.841820151679306;0.0384615384615381;0.666666666666635;0.124999999999998;0.980039920159681;0.666666666666659;0;0.78969654199012;0.825545171339564;0.98181818181818;0.108108108108108;0;0.889632107023411;0.411764705882352;0.104166666666669;0.0350000000000001;0.877777777777778;0
1;0;0.916371165425165;1;0.857142857142856;0.115671641791045;0.375000000000003;0.550349362926428;0.105263157894738;1;0;0;1;1;0.57746863066012;0.0416666666666683;0.45689655172414;0.475555555555553;0.307692307692299;0.809909480705097;0.0714285714285714;0.333333333333331;0.649109366021835;0.874999999999989;0.833333333333321;0.593569131832797;0.314814814814815;0.839653304442036;0.0384615384615381;0.666666666666635;0.124999999999998;0.972055888223553;0.666666666666659;0.0192307692307692;0.795342272406493;0.809968847352025;0.945454545454544;0.0837837837837838;0;0.91304347826087;0.235294117647059;0.166666666666664;0.07;0.844444444444445;0.0784313725490197
1;0;0.91472905114353;1;0.857142857142856;0.0809414466130884;0.624999999999997;0.350390464447184;0.131578947368421;1;0;0;1;1;0.534824513547918;0.0416666666666683;0.362068965517244;0.528888888888888;0.307692307692299;0.714626012386851;0.1;0.333333333333331;0.687511970886803;0.874999999999989;0.833333333333321;0.393569131832796;0.444444444444446;0.817443120260022;0.0384615384615381;0.666666666666635;0.124999999999998;0.974051896207585;0.666666666666659;0.0192307692307692;0.795342272406493;0.809968847352025;0.945454545454544;0.0837837837837838;0;0.91304347826087;0.235294117647059;0.166666666666664;0.07;0.844444444444445;0.0784313725490197
1;0;0.825174325900188;1;0.857142857142856;0.073191733639495;0.624999999999997;0.572338676531031;0.131578947368421;1;0;0;1;1;0.509001636661211;0.0416666666666683;0.336206896551726;0.50222222222222;0.461538461538463;0.874225821819914;0.0714285714285714;0.333333333333331;0.576230607163379;0.874999999999989;0.833333333333321;0.59871382636656;0.796296296296297;0.838569880823401;0.0384615384615381;0.666666666666635;0.142857142857142;0.984031936127745;0.666666666666659;0.0192307692307692;0.795342272406493;0.809968847352025;0.945454545454544;0.0837837837837838;0;0.91304347826087;0.235294117647059;0.166666666666664;0.07;0.844444444444445;0.0784313725490197
1;0;0.918786739332207;1;0.857142857142856;0.0886911595866821;0.624999999999997;0.619810933004521;0.131578947368421;1;0;0;1;1;0.521094744499;0.0416666666666683;0.336206896551726;0.306666666666666;0.615384615384612;0.924249642686994;0.0857142857142869;0.222222222222218;0.499233863244589;0.874999999999989;0.833333333333321;0.589067524115756;0.518518518518518;0.796858071505959;0.0384615384615381;0.666666666666635;0.142857142857142;0.966067864271457;0.666666666666659;0.115384615384615;0.796047988708539;0.828660436137072;0.963636363636365;0.0945945945945946;0;0.926421404682274;0.411764705882352;0.166666666666664;0.0450000000000001;0.877777777777778;0.0588235294117648
1;0;0.913812798971894;1;0.857142857142856;0.0964408725602755;0.624999999999997;0.350390464447184;0.131578947368421;1;0;0;1;1;0.487270412802328;0.0972222222222326;0.34482758620689;0.444444444444444;0.15384615384615;0.64506908051453;0.114285714285716;0.222222222222218;0.68655429994254;0.874999999999989;0.833333333333321;0.6491961414791;0.462962962962964;0.8261105092091;0.0384615384615381;0.666666666666635;0.142857142857142;0.978043912175649;0.666666666666659;0.115384615384615;0.796047988708539;0.828660436137072;0.963636363636365;0.0945945945945946;0;0.926421404682274;0.411764705882352;0.166666666666664;0.0450000000000001;0.877777777777778;0.0588235294117648
1;0;0.910088293391085;1;0.857142857142856;0.104190585533869;0.375000000000003;0.643649815043157;0.131578947368421;1;0;0;1;1;0.575831969448991;0.0277777777777723;0.336206896551726;0.555555555555556;0.15384615384615;0.59075750357313;0.0857142857142869;0.222222222222218;0.689618846964183;1;0.833333333333321;0.59871382636656;0.481481481481482;0.797941495124593;0.0384615384615381;0.666666666666635;0.160714285714284;0.974051896207585;0.666666666666659;0.153846153846154;0.794636556104446;0.825545171339564;0.92727272727273;0.105405405405405;0;0.969899665551839;0.235294117647059;0.1875;0.04;0.9;0.0784313725490197
1;0;0.904186201480283;1;0.857142857142856;0.0849598163030999;0.624999999999997;0.44327990135635;0.131578947368421;1;0;0;1;1;0.620931078377887;0.0555555555555643;0.34482758620689;0.528888888888888;0.538461538461537;0.833253930443068;0.114285714285716;0.222222222222218;0.693736832024516;1;0.833333333333321;0.399678456591641;0.537037037037036;0.800108342361864;0.0384615384615381;0.666666666666635;0.160714285714284;0.970059880239521;0.666666666666659;0.153846153846154;0.794636556104446;0.825545171339564;0.92727272727273;0.105405405405405;0;0.969899665551839;0.235294117647059;0.1875;0.04;0.9;0.0784313725490197
1;0;0.903960113282087;1;0.785714285714289;0.0809414466130884;0.812500000000004;0.588162762022194;0.157894736842108;1;0;0;1;1;0.496272049463539;0.0694444444444406;0.353448275862067;0.417777777777777;0.692307692307687;0.884707003334921;0.0857142857142869;0.333333333333331;0.555927983144992;1;0.833333333333321;0.598070739549839;0.388888888888888;0.797941495124593;0.0384615384615381;0.666666666666635;0.160714285714284;0.978043912175649;0.666666666666659;0.173076923076923;0.799576570218772;0.838006230529595;0.963636363636365;0.0945945945945946;0;0.923076923076923;0.470588235294116;0.208333333333329;0.0350000000000001;0.888888888888889;0.0588235294117648
1;0;0.904495585330446;1;0.785714285714289;0.0849598163030999;0.624999999999997;0.575010275380189;0.157894736842108;1;0;0;1;1;0.49654482633206;0.0694444444444406;0.336206896551726;0.391111111111109;0.230769230769224;0.648880419247261;0.128571428571429;0.333333333333331;0.643650641639533;1;0.833333333333321;0.516398713826367;0.777777777777779;0.797941495124593;0.0384615384615381;0.666666666666635;0.178571428571429;0.970059880239521;0.666666666666659;0.173076923076923;0.799576570218772;0.838006230529595;0.963636363636365;0.0945945945945946;0;0.923076923076923;0.470588235294116;0.208333333333329;0.0350000000000001;0.888888888888889;0.0588235294117648
1;0;0.916073680953854;1;0.785714285714289;0.092422502870264;0.375000000000003;0.70386354295109;0.157894736842108;1;0;0;1;1;0.548827059465357;0.0972222222222326;0.379310344827585;0.639999999999999;0.230769230769224;0.595045259647451;0.128571428571429;0.333333333333331;0.564068186171232;1;0.833333333333321;0.216398713826366;0.62962962962963;0.799024918743228;0.0384615384615381;0.666666666666635;0.178571428571429;0.978043912175649;0.5;0.173076923076923;0.799576570218772;0.838006230529595;0.963636363636365;0.0945945945945946;0;0.923076923076923;0.470588235294116;0.208333333333329;0.0350000000000001;0.888888888888889;0.0588235294117648
1;0;0.909207739356006;1;0.785714285714289;0.104190585533869;0.375000000000003;0.381216605014385;0.157894736842108;1;0;0;1;1;0.494999090743772;0.0555555555555643;0.34482758620689;0.555555555555556;0.461538461538463;0.758456407813245;0.1;0.444444444444444;0.623348017621145;1;1;0.59967845659164;0.314814814814815;0.79631635969664;0.0512820512820502;0.666666666666635;0.178571428571429;0.968063872255489;0.5;0.192307692307692;0.796753705010586;0.84423676012461;0.945454545454544;0.121621621621622;0;0.929765886287625;0.470588235294116;0.145833333333335;0.06;0.866666666666666;0.0392156862745098
1;0;0.912432471025013;1;0.785714285714289;0.111940298507463;0.187499999999996;0.446568023016851;0.157894736842108;1;0;0;1;1;0.538461538461538;0.0277777777777723;0.336206896551726;0.50222222222222;0.769230769230762;0.859933301572177;0.128571428571429;0.444444444444444;0.42539743344187;1;1;0.574598070739551;0.518518518518518;0.768689057421451;0.0512820512820502;0.666666666666635;0.196428571428571;0.968063872255489;0.5;0.192307692307692;0.796753705010586;0.84423676012461;0.945454545454544;0.121621621621622;0;0.929765886287625;0.470588235294116;0.145833333333335;0.06;0.866666666666666;0.0392156862745098
1;0;0.92057164616007;1;0.785714285714289;0.0886911595866821;0.624999999999997;0.509658857377722;0.157894736842108;1;0;0;1;1;0.543553373340607;0.0416666666666683;0.34482758620689;0.50222222222222;0.692307692307687;0.896617436874702;0.1;0.555555555555556;0.61166443210113;1;1;0.516077170418005;0.685185185185185;0.796858071505959;0.0512820512820502;0.666666666666635;0.196428571428571;0.986027944111777;0.5;0.173076923076923;0.803105151729005;0.838006230529595;0.945454545454544;0.0783783783783784;0;0.936454849498328;0.529411764705882;0.249999999999995;0.0450000000000001;0.777777777777777;0.0980392156862746
1;0;0.902472690925534;1;0.785714285714289;0.0886911595866821;0.624999999999997;0.604192355117139;0.18421052631579;1;0;0;1;1;0.467084924531733;0.0694444444444406;0.336206896551726;0.528888888888888;0.538461538461537;0.776560266793711;0.142857142857143;0.666666666666669;0.531124305688566;1;1;0.490675241157557;0.462962962962964;0.756771397616468;0.0512820512820502;0.666666666666635;0.196428571428571;0.972055888223553;0.5;0.173076923076923;0.803105151729005;0.838006230529595;0.945454545454544;0.0783783783783784;0;0.936454849498328;0.529411764705882;0.249999999999995;0.0450000000000001;0.777777777777777;0.0980392156862746
1;0;0.914598157976154;1;0.714285714285711;0.0886911595866821;0.624999999999997;0.557131113851212;0.18421052631579;1;0;0;1;1;0.481178396072013;0.0555555555555643;0.327586206896549;0.586666666666664;0.15384615384615;0.69509290138161;0.142857142857143;0.666666666666669;0.402030262401839;1;1;0.691318327974277;0.518518518518518;0.794149512459371;0.0512820512820502;0.666666666666635;0.142857142857142;0.978043912175649;0.5;0.173076923076923;0.803105151729005;0.838006230529595;0.945454545454544;0.0783783783783784;0;0.936454849498328;0.529411764705882;0.249999999999995;0.0450000000000001;0.777777777777777;0.0980392156862746
1;0;0.909695613888955;1;0.714285714285711;0.092422502870264;0.187499999999996;0.634196465269214;0.18421052631579;1;0;0;1;1;0.381069285324604;0.0416666666666683;0.327586206896549;0.50222222222222;0.230769230769224;0.849928537398761;0.114285714285716;0.777777777777774;0.460256655813063;1;1;0.602893890675242;0.277777777777776;0.770855904658721;0.0512820512820502;0.666666666666635;0.142857142857142;0.972055888223553;0.5;0.173076923076923;0.802399435426958;0.828660436137072;0.98181818181818;0.105405405405405;0;0.956521739130435;0.176470588235294;0.0833333333333311;0.05;0.822222222222221;0.137254901960784
1;0;0.898236512054071;1;0.714285714285711;0.092422502870264;0.624999999999997;0.545006165228113;0.18421052631579;1;0;0;1;1;0.479087106746681;0.0833333333333366;0.370689655172409;0.50222222222222;0.769230769230762;0.896617436874702;0.142857142857143;0.777777777777774;0.593468684160123;1;1;0.386816720257234;0.240740740740739;0.760021668472372;0.0512820512820502;0.666666666666635;0.142857142857142;0.988023952095809;0.5;0.173076923076923;0.802399435426958;0.828660436137072;0.98181818181818;0.105405405405405;0;0.956521739130435;0.176470588235294;0.0833333333333311;0.05;0.822222222222221;0.137254901960784
1;0;0.927021109498084;1;0.714285714285711;0.104190585533869;0.375000000000003;0.338265515824085;0.18421052631579;1;0;0;1;1;0.61274777232224;0.0694444444444406;0.34482758620689;0.528888888888888;0.769230769230762;0.678418294425917;0.128571428571429;0.888888888888887;0.587914192683394;1;1;0.376205787781351;0.222222222222221;0.799566630552545;0.0512820512820502;0.666666666666635;0.214285714285712;0.974051896207585;0.5;0.230769230769231;0.797459421312632;0.841121495327103;0.92727272727273;0.121621621621622;0;0.919732441471572;0.352941176470586;0.1875;0.0450000000000001;0.822222222222221;0.0980392156862746
1;0;0.926628429995954;1;0.714285714285711;0.092422502870264;0.624999999999997;0.538429921907111;0.18421052631579;1;0;0;1;1;0.482269503546099;0.0416666666666683;0.370689655172409;0.475555555555553;0.461538461538463;0.606002858504049;0.142857142857143;0.888888888888887;0.750047883547213;1;0.833333333333321;0.479421221864951;0.592592592592594;0.756229685807151;0.0512820512820502;0.666666666666635;0.214285714285712;0.972055888223553;0.5;0.230769230769231;0.797459421312632;0.841121495327103;0.92727272727273;0.121621621621622;0;0.919732441471572;0.352941176470586;0.1875;0.0450000000000001;0.822222222222221;0.0980392156862746
1;0;0.99175373045527;1;0.714285714285711;0.0886911595866821;0.624999999999997;0.587957254418413;0.18421052631579;1;0;0;1;1;0.569194398981633;0.0416666666666683;0.336206896551726;0.444444444444444;0.615384615384612;0.789423535016674;0.157142857142858;1;0.501149205133116;1;0.833333333333321;0.770096463022509;0.777777777777779;0.793066088840736;0.0512820512820502;0.666666666666635;0.214285714285712;0.980039920159681;0.5;0.230769230769231;0.797459421312632;0.841121495327103;0.92727272727273;0.121621621621622;0;0.919732441471572;0.352941176470586;0.1875;0.0450000000000001;0.822222222222221;0.0980392156862746
